INSERT INTO public.car_info (brand, model, body_style, engine_capacity, engine_power, gear_box, fuel, color, price_per_day) VALUES
('Chevrolet', 'Trax', 'SUV', 3, 256, 'manuálna', 'diesel', 'hnedá', 62),
('Chevrolet', 'Trax', 'SUV', 3.2, 100, 'manuálna', 'LPG', 'oranžová', 112),
('Chevrolet', 'Trax', 'SUV', 3.1, 233, 'manuálna', 'diesel', 'bordová', 24),
('Chevrolet', 'Trax', 'SUV', 2.9, 132, 'manuálna', 'diesel', 'bronzová', 104),
('Chevrolet', 'Traverse', 'SUV', 2.5, 175, 'automatická', 'LPG', 'karbónová', 39),
('Chevrolet', 'Traverse', 'SUV', 3.1, 251, 'automatická', 'LPG', 'karbónová', 68),
('Chevrolet', 'Traverse', 'SUV', 2, 140, 'automatická', 'LPG', 'tyrkysová', 105),
('Chevrolet', 'Traverse', 'SUV', 2.3, 184, 'automatická', 'benzín', 'strieborná', 89),
('Chevrolet', 'Traverse', 'SUV', 2.3, 102, 'manuálna', 'benzín', 'zlatá', 45),
('Chevrolet', 'TrailBlazer', 'SUV', 3, 121, 'automatická', 'diesel', 'sivá', 76),
('Chevrolet', 'TrailBlazer', 'SUV', 2.3, 267, 'automatická', 'benzín', 'tyrkysová', 62),
('Chevrolet', 'TrailBlazer', 'SUV', 2.3, 160, 'automatická', 'diesel', 'oranžová', 112),
('Chevrolet', 'TrailBlazer', 'SUV', 2.6, 144, 'manuálna', 'diesel', 'tyrkysová', 28),
('Chevrolet', 'TrailBlazer', 'SUV', 2.2, 202, 'automatická', 'benzín', 'tyrkysová', 102),
('Chevrolet', 'Tracker', 'SUV', 3, 124, 'manuálna', 'diesel', 'tmavomodrá', 27),
('Chevrolet', 'Tracker', 'SUV', 3.2, 132, 'manuálna', 'benzín', 'modrá', 35),
('Chevrolet', 'Tracker', 'SUV', 2.4, 197, 'manuálna', 'benzín', 'tmavomodrá', 106),
('Chevrolet', 'Tracker', 'SUV', 2.7, 118, 'automatická', 'LPG', 'tmavomodrá', 87),
('Chevrolet', 'Tracker', 'SUV', 2.1, 237, 'automatická', 'LPG', 'biela', 71),
('Chevrolet', 'Tahoe (New)', 'SUV', 3.3, 251, 'manuálna', 'diesel', 'zlatá', 58),
('Chevrolet', 'Tahoe (New)', 'SUV', 3, 121, 'manuálna', 'benzín', 'oranžová', 55),
('Chevrolet', 'Tahoe (New)', 'SUV', 2.4, 140, 'manuálna', 'benzín', 'karbónová', 103),
('Chevrolet', 'Tahoe (New)', 'SUV', 2.9, 122, 'manuálna', 'LPG', 'bronzová', 33),
('Chevrolet', 'Tahoe (New)', 'SUV', 2.1, 239, 'automatická', 'diesel', 'èervená', 39),
('Chevrolet', 'Tahoe', 'SUV', 2.5, 277, 'automatická', 'LPG', 'zelená', 54),
('Chevrolet', 'Tahoe', 'SUV', 3.1, 86, 'automatická', 'benzín', 'tmavomodrá', 24),
('Chevrolet', 'Tahoe', 'SUV', 2.2, 209, 'manuálna', 'benzín', 'modrá', 72),
('Chevrolet', 'Tahoe', 'SUV', 2.2, 272, 'manuálna', 'diesel', 'biela', 83),
('Chevrolet', 'Tahoe', 'SUV', 3.3, 82, 'automatická', 'diesel', 'oranžová', 78),
('Chevrolet', 'Suburban 3500HD', 'SUV', 2.2, 280, 'manuálna', 'diesel', 'zlatá', 108),
('Chevrolet', 'Suburban 3500HD', 'SUV', 3, 166, 'manuálna', 'LPG', 'zlatá', 23),
('Chevrolet', 'Suburban 3500HD', 'SUV', 2.4, 248, 'automatická', 'benzín', 'bordová', 120),
('Chevrolet', 'Suburban 3500HD', 'SUV', 2.9, 178, 'automatická', 'LPG', 'zelená', 60),
('Chevrolet', 'Suburban 3500HD', 'SUV', 2.8, 90, 'manuálna', 'LPG', 'biela', 57),
('Chevrolet', 'Suburban 2500', 'SUV', 3.3, 239, 'automatická', 'diesel', 'oranžová', 89),
('Chevrolet', 'Suburban 2500', 'SUV', 3.3, 165, 'manuálna', 'diesel', 'zelená', 39),
('Chevrolet', 'Suburban 2500', 'SUV', 2.4, 150, 'automatická', 'LPG', 'tyrkysová', 25),
('Chevrolet', 'Suburban 2500', 'SUV', 2.8, 83, 'automatická', 'benzín', 'bordová', 81),
('Chevrolet', 'Suburban 2500', 'SUV', 2.3, 169, 'manuálna', 'benzín', 'biela', 49),
('Chevrolet', 'Suburban 1500', 'SUV', 3.5, 107, 'manuálna', 'diesel', 'modrá', 86),
('Chevrolet', 'Suburban 1500', 'SUV', 2, 196, 'automatická', 'benzín', 'èierna', 23),
('Chevrolet', 'Suburban 1500', 'SUV', 3.1, 217, 'manuálna', 'LPG', 'biela', 47),
('Chevrolet', 'Suburban 1500', 'SUV', 2.9, 81, 'automatická', 'diesel', 'strieborná', 45),
('Chevrolet', 'Suburban 1500', 'SUV', 2, 191, 'manuálna', 'benzín', 'hnedá', 58),
('Chevrolet', 'Suburban', 'SUV', 3.5, 180, 'manuálna', 'benzín', 'strieborná', 83),
('Chevrolet', 'Suburban', 'SUV', 3.2, 205, 'manuálna', 'benzín', 'strieborná', 55),
('Chevrolet', 'Suburban', 'SUV', 2.9, 184, 'manuálna', 'LPG', 'bordová', 55),
('Chevrolet', 'Suburban', 'SUV', 2.7, 102, 'manuálna', 'LPG', 'karbónová', 98),
('Chevrolet', 'Suburban', 'SUV', 2.7, 238, 'automatická', 'diesel', 'èervená', 77),
('Chevrolet', 'SSR', 'Pickup', 3.3, 214, 'manuálna', 'diesel', 'bronzová', 61),
('Chevrolet', 'SSR', 'Pickup', 2.1, 200, 'manuálna', 'diesel', 'oranžová', 33),
('Chevrolet', 'SSR', 'Pickup', 2.2, 88, 'manuálna', 'LPG', 'zlatá', 68),
('Chevrolet', 'SSR', 'Pickup', 2.7, 207, 'automatická', 'diesel', 'zelená', 109),
('Chevrolet', 'SSR', 'Pickup', 2.3, 103, 'manuálna', 'LPG', 'oranžová', 98),
('Chevrolet', 'SS', 'Sedan', 2.7, 227, 'automatická', 'benzín', 'strieborná', 98),
('Chevrolet', 'SS', 'Sedan', 3.1, 266, 'automatická', 'diesel', 'oranžová', 23),
('Chevrolet', 'SS', 'Sedan', 2.3, 216, 'automatická', 'diesel', 'tyrkysová', 68),
('Chevrolet', 'SS', 'Sedan', 2.3, 143, 'automatická', 'LPG', 'modrá', 95),
('Chevrolet', 'SS', 'Sedan', 3.3, 249, 'manuálna', 'LPG', 'bronzová', 21),
('Chevrolet', 'Sportvan G30', 'Van/Minivan', 3.3, 249, 'automatická', 'LPG', 'hnedá', 52),
('Chevrolet', 'Sportvan G30', 'Van/Minivan', 3.4, 244, 'automatická', 'diesel', 'èervená', 31),
('Chevrolet', 'Sportvan G30', 'Van/Minivan', 3.3, 211, 'automatická', 'benzín', 'strieborná', 73),
('Chevrolet', 'Sportvan G30', 'Van/Minivan', 3.1, 274, 'manuálna', 'diesel', 'sivá', 66),
('Chevrolet', 'Sportvan G30', 'Van/Minivan', 2.3, 108, 'manuálna', 'LPG', 'žltá', 76),
('Chevrolet', 'Sportvan G20', 'Van/Minivan', 3.5, 209, 'manuálna', 'LPG', 'strieborná', 84),
('Chevrolet', 'Sportvan G20', 'Van/Minivan', 2.1, 90, 'manuálna', 'LPG', 'èierna', 57),
('Chevrolet', 'Sportvan G20', 'Van/Minivan', 2.9, 277, 'manuálna', 'LPG', 'žltá', 119),
('Chevrolet', 'Sportvan G20', 'Van/Minivan', 3.4, 112, 'automatická', 'diesel', 'sivá', 66),
('Chevrolet', 'Sportvan G20', 'Van/Minivan', 3.1, 202, 'automatická', 'diesel', 'zlatá', 114),
('Chevrolet', 'Sportvan G10', 'Van/Minivan', 2.9, 158, 'automatická', 'LPG', 'tyrkysová', 23),
('Chevrolet', 'Sportvan G10', 'Van/Minivan', 3.5, 222, 'manuálna', 'LPG', 'zlatá', 48),
('Chevrolet', 'Sportvan G10', 'Van/Minivan', 2.8, 161, 'manuálna', 'benzín', 'modrá', 45),
('Chevrolet', 'Sportvan G10', 'Van/Minivan', 3.4, 266, 'automatická', 'diesel', 'žltá', 108),
('Chevrolet', 'Sportvan G10', 'Van/Minivan', 2.8, 172, 'manuálna', 'diesel', 'tmavomodrá', 116),
('Chevrolet', 'Spark EV', 'Hatchback', 3.4, 263, 'automatická', 'LPG', 'hnedá', 48),
('Chevrolet', 'Spark EV', 'Hatchback', 2.2, 235, 'automatická', 'benzín', 'zlatá', 58),
('Chevrolet', 'Spark EV', 'Hatchback', 2.2, 260, 'automatická', 'diesel', 'karbónová', 65),
('Chevrolet', 'Spark EV', 'Hatchback', 2.2, 191, 'manuálna', 'benzín', 'bordová', 73),
('Chevrolet', 'Spark EV', 'Hatchback', 3.3, 107, 'automatická', 'LPG', 'èierna', 34),
('Chevrolet', 'Spark', 'Hatchback', 2.3, 163, 'automatická', 'benzín', 'oranžová', 120),
('Chevrolet', 'Spark', 'Hatchback', 3.3, 105, 'automatická', 'benzín', 'oranžová', 108),
('Chevrolet', 'Spark', 'Hatchback', 3.4, 244, 'automatická', 'diesel', 'žltá', 50),
('Chevrolet', 'Spark', 'Hatchback', 2.8, 203, 'automatická', 'benzín', 'bordová', 91),
('Chevrolet', 'Spark', 'Hatchback', 2.4, 208, 'manuálna', 'LPG', 'biela', 119),
('Chevrolet', 'Sonic', 'Sedan', 2.5, 157, 'automatická', 'LPG', 'sivá', 113),
('Chevrolet', 'Sonic', 'Sedan', 2.4, 200, 'manuálna', 'LPG', 'sivá', 28),
('Chevrolet', 'Sonic', 'Sedan', 2.1, 191, 'automatická', 'diesel', 'èierna', 98),
('Chevrolet', 'Sonic', 'Sedan', 3.2, 94, 'automatická', 'benzín', 'sivá', 117),
('Chevrolet', 'Sonic', 'Sedan', 2.2, 267, 'manuálna', 'diesel', 'strieborná', 80),
('Chevrolet', 'Silverado 3500 Regular Cab', 'Pickup', 3.5, 108, 'manuálna', 'LPG', 'èierna', 45),
('Chevrolet', 'Silverado 3500 Regular Cab', 'Pickup', 2.3, 202, 'manuálna', 'benzín', 'žltá', 52),
('Chevrolet', 'Silverado 3500 Regular Cab', 'Pickup', 3, 246, 'manuálna', 'LPG', 'tmavomodrá', 86),
('Chevrolet', 'Silverado 3500 Regular Cab', 'Pickup', 3.5, 161, 'manuálna', 'LPG', 'èierna', 33),
('Chevrolet', 'Silverado 3500 Regular Cab', 'Pickup', 2.8, 251, 'automatická', 'diesel', 'oranžová', 42),
('Chevrolet', 'Silverado 3500 HD Regular Cab', 'Pickup', 2.2, 169, 'manuálna', 'LPG', 'modrá', 70),
('Chevrolet', 'Silverado 3500 HD Regular Cab', 'Pickup', 2.8, 247, 'manuálna', 'LPG', 'bronzová', 27),
('Chevrolet', 'Silverado 3500 HD Regular Cab', 'Pickup', 2.2, 147, 'automatická', 'diesel', 'oranžová', 55),
('Chevrolet', 'Silverado 3500 HD Regular Cab', 'Pickup', 3, 263, 'automatická', 'benzín', 'tmavomodrá', 52),
('Chevrolet', 'Silverado 3500 HD Regular Cab', 'Pickup', 2.9, 104, 'manuálna', 'benzín', 'hnedá', 101),
('Chevrolet', 'Silverado 3500 HD Extended Cab', 'Pickup', 2.2, 213, 'manuálna', 'benzín', 'oranžová', 41),
('Chevrolet', 'Silverado 3500 HD Extended Cab', 'Pickup', 3.2, 181, 'manuálna', 'benzín', 'žltá', 79),
('Chevrolet', 'Silverado 3500 HD Extended Cab', 'Pickup', 2.9, 152, 'manuálna', 'benzín', 'karbónová', 109),
('Chevrolet', 'Silverado 3500 HD Extended Cab', 'Pickup', 3.4, 96, 'manuálna', 'diesel', 'karbónová', 32),
('Chevrolet', 'Silverado 3500 HD Extended Cab', 'Pickup', 3.2, 210, 'manuálna', 'LPG', 'hnedá', 26),
('Chevrolet', 'Silverado 3500 HD Double Cab', 'Pickup', 2.3, 200, 'automatická', 'benzín', 'zelená', 99),
('Chevrolet', 'Silverado 3500 HD Double Cab', 'Pickup', 2.3, 118, 'automatická', 'LPG', 'zelená', 85),
('Chevrolet', 'Silverado 3500 HD Double Cab', 'Pickup', 2.8, 162, 'automatická', 'diesel', 'tyrkysová', 106),
('Chevrolet', 'Silverado 3500 HD Double Cab', 'Pickup', 2.4, 84, 'automatická', 'LPG', 'strieborná', 95),
('Chevrolet', 'Silverado 3500 HD Double Cab', 'Pickup', 2.7, 225, 'manuálna', 'LPG', 'biela', 48),
('Chevrolet', 'Silverado 3500 HD Crew Cab', 'Pickup', 2.5, 169, 'automatická', 'LPG', 'sivá', 63),
('Chevrolet', 'Silverado 3500 HD Crew Cab', 'Pickup', 2.7, 227, 'automatická', 'LPG', 'bronzová', 119),
('Chevrolet', 'Silverado 3500 HD Crew Cab', 'Pickup', 2.7, 254, 'manuálna', 'LPG', 'èierna', 112),
('Chevrolet', 'Silverado 3500 HD Crew Cab', 'Pickup', 2.7, 176, 'manuálna', 'benzín', 'žltá', 90),
('Chevrolet', 'Silverado 3500 HD Crew Cab', 'Pickup', 3.1, 199, 'manuálna', 'benzín', 'strieborná', 113),
('Chevrolet', 'Silverado 3500 Extended Cab', 'Pickup', 3.1, 197, 'manuálna', 'LPG', 'modrá', 71),
('Chevrolet', 'Silverado 3500 Extended Cab', 'Pickup', 3.2, 209, 'manuálna', 'diesel', 'biela', 110),
('Chevrolet', 'Silverado 3500 Extended Cab', 'Pickup', 2.8, 279, 'manuálna', 'LPG', 'tyrkysová', 51),
('Chevrolet', 'Silverado 3500 Extended Cab', 'Pickup', 3.4, 267, 'automatická', 'benzín', 'èierna', 119),
('Chevrolet', 'Silverado 3500 Extended Cab', 'Pickup', 2.8, 95, 'automatická', 'benzín', 'karbónová', 93),
('Chevrolet', 'Silverado 3500 Crew Cab', 'Pickup', 3.3, 207, 'manuálna', 'diesel', 'hnedá', 48),
('Chevrolet', 'Silverado 3500 Crew Cab', 'Pickup', 3.4, 128, 'automatická', 'LPG', 'èierna', 61),
('Chevrolet', 'Silverado 3500 Crew Cab', 'Pickup', 2.1, 121, 'manuálna', 'LPG', 'zlatá', 90),
('Chevrolet', 'Silverado 3500 Crew Cab', 'Pickup', 2.7, 168, 'automatická', 'LPG', 'hnedá', 75),
('Chevrolet', 'Silverado 3500 Crew Cab', 'Pickup', 3.5, 181, 'manuálna', 'diesel', 'sivá', 72),
('Chevrolet', 'Silverado 2500 Regular Cab', 'Pickup', 3.5, 241, 'manuálna', 'diesel', 'biela', 25),
('Chevrolet', 'Silverado 2500 Regular Cab', 'Pickup', 3, 151, 'manuálna', 'diesel', 'èierna', 21),
('Chevrolet', 'Silverado 2500 Regular Cab', 'Pickup', 2, 131, 'manuálna', 'diesel', 'žltá', 43),
('Chevrolet', 'Silverado 2500 Regular Cab', 'Pickup', 2.9, 280, 'automatická', 'diesel', 'sivá', 95),
('Chevrolet', 'Silverado 2500 Regular Cab', 'Pickup', 2.6, 200, 'automatická', 'benzín', 'biela', 98),
('Chevrolet', 'Silverado 2500 HD Regular Cab', 'Pickup', 3.5, 155, 'automatická', 'diesel', 'biela', 30),
('Chevrolet', 'Silverado 2500 HD Regular Cab', 'Pickup', 2.3, 161, 'automatická', 'LPG', 'bronzová', 48),
('Chevrolet', 'Silverado 2500 HD Regular Cab', 'Pickup', 3, 134, 'automatická', 'LPG', 'tyrkysová', 92),
('Chevrolet', 'Silverado 2500 HD Regular Cab', 'Pickup', 3.1, 200, 'manuálna', 'LPG', 'zlatá', 61),
('Chevrolet', 'Silverado 2500 HD Regular Cab', 'Pickup', 2.3, 82, 'automatická', 'LPG', 'tyrkysová', 20),
('Chevrolet', 'Silverado 2500 HD Extended Cab', 'Pickup', 2.1, 122, 'automatická', 'benzín', 'žltá', 32),
('Chevrolet', 'Silverado 2500 HD Extended Cab', 'Pickup', 2.3, 145, 'manuálna', 'LPG', 'biela', 100),
('Chevrolet', 'Silverado 2500 HD Extended Cab', 'Pickup', 2.6, 271, 'manuálna', 'benzín', 'èierna', 119),
('Chevrolet', 'Silverado 2500 HD Extended Cab', 'Pickup', 3.2, 259, 'automatická', 'benzín', 'zelená', 100),
('Chevrolet', 'Silverado 2500 HD Extended Cab', 'Pickup', 3.2, 229, 'manuálna', 'LPG', 'zlatá', 89),
('Chevrolet', 'Silverado 2500 HD Double Cab', 'Pickup', 2.8, 99, 'automatická', 'diesel', 'zlatá', 57),
('Chevrolet', 'Silverado 2500 HD Double Cab', 'Pickup', 3.3, 87, 'automatická', 'diesel', 'tmavomodrá', 81),
('Chevrolet', 'Silverado 2500 HD Double Cab', 'Pickup', 2.4, 114, 'manuálna', 'diesel', 'strieborná', 20),
('Chevrolet', 'Silverado 2500 HD Double Cab', 'Pickup', 2.9, 124, 'manuálna', 'diesel', 'modrá', 110),
('Chevrolet', 'Silverado 2500 HD Double Cab', 'Pickup', 3.1, 83, 'manuálna', 'diesel', 'zelená', 70),
('Chevrolet', 'Silverado 2500 HD Crew Cab', 'Pickup', 3.5, 167, 'manuálna', 'diesel', 'modrá', 34),
('Chevrolet', 'Silverado 2500 HD Crew Cab', 'Pickup', 3.5, 155, 'manuálna', 'diesel', 'èierna', 79),
('Chevrolet', 'Silverado 2500 HD Crew Cab', 'Pickup', 2.2, 131, 'automatická', 'LPG', 'karbónová', 33),
('Chevrolet', 'Silverado 2500 HD Crew Cab', 'Pickup', 2.7, 141, 'manuálna', 'LPG', 'strieborná', 80),
('Chevrolet', 'Silverado 2500 HD Crew Cab', 'Pickup', 3.4, 105, 'manuálna', 'LPG', 'zelená', 48),
('Chevrolet', 'Silverado 2500 Extended Cab', 'Pickup', 3.6, 184, 'automatická', 'benzín', 'bordová', 87),
('Chevrolet', 'Silverado 2500 Extended Cab', 'Pickup', 2.1, 203, 'automatická', 'benzín', 'modrá', 56),
('Chevrolet', 'Silverado 2500 Extended Cab', 'Pickup', 3.1, 264, 'manuálna', 'benzín', 'tyrkysová', 74),
('Chevrolet', 'Silverado 2500 Extended Cab', 'Pickup', 3.6, 204, 'manuálna', 'benzín', 'èervená', 84),
('Chevrolet', 'Silverado 2500 Extended Cab', 'Pickup', 2.3, 255, 'automatická', 'diesel', 'karbónová', 69),
('Chevrolet', 'Silverado 2500 Crew Cab', 'Pickup', 2.7, 240, 'automatická', 'benzín', 'tyrkysová', 31),
('Chevrolet', 'Silverado 2500 Crew Cab', 'Pickup', 2.4, 189, 'manuálna', 'benzín', 'bronzová', 81),
('Chevrolet', 'Silverado 2500 Crew Cab', 'Pickup', 3.5, 93, 'automatická', 'LPG', 'hnedá', 49),
('Chevrolet', 'Silverado 2500 Crew Cab', 'Pickup', 2.2, 165, 'automatická', 'diesel', 'hnedá', 60),
('Chevrolet', 'Silverado 2500 Crew Cab', 'Pickup', 3.4, 196, 'automatická', 'LPG', 'zelená', 80),
('Chevrolet', 'Silverado 1500 Regular Cab', 'Pickup', 2.1, 224, 'manuálna', 'benzín', 'èierna', 22),
('Chevrolet', 'Silverado 1500 Regular Cab', 'Pickup', 2.6, 269, 'manuálna', 'LPG', 'èervená', 76),
('Chevrolet', 'Silverado 1500 Regular Cab', 'Pickup', 2.7, 248, 'manuálna', 'diesel', 'tyrkysová', 39),
('Chevrolet', 'Silverado 1500 Regular Cab', 'Pickup', 3.3, 88, 'automatická', 'diesel', 'žltá', 108),
('Chevrolet', 'Silverado 1500 Regular Cab', 'Pickup', 3.2, 254, 'automatická', 'diesel', 'tyrkysová', 32),
('Chevrolet', 'Silverado 1500 HD Crew Cab', 'Pickup', 3.1, 253, 'automatická', 'diesel', 'zelená', 24),
('Chevrolet', 'Silverado 1500 HD Crew Cab', 'Pickup', 3.4, 198, 'manuálna', 'LPG', 'biela', 27),
('Chevrolet', 'Silverado 1500 HD Crew Cab', 'Pickup', 2.2, 222, 'manuálna', 'diesel', 'oranžová', 30),
('Chevrolet', 'Silverado 1500 HD Crew Cab', 'Pickup', 2.8, 150, 'manuálna', 'LPG', 'biela', 115),
('Chevrolet', 'Silverado 1500 HD Crew Cab', 'Pickup', 2.5, 152, 'manuálna', 'diesel', 'bordová', 79),
('Chevrolet', 'Silverado 1500 Extended Cab', 'Pickup', 2.6, 254, 'manuálna', 'LPG', 'bordová', 32),
('Chevrolet', 'Silverado 1500 Extended Cab', 'Pickup', 2.9, 222, 'manuálna', 'benzín', 'hnedá', 91),
('Chevrolet', 'Silverado 1500 Extended Cab', 'Pickup', 3.1, 164, 'manuálna', 'benzín', 'bordová', 60),
('Chevrolet', 'Silverado 1500 Extended Cab', 'Pickup', 2.2, 151, 'manuálna', 'benzín', 'èierna', 70),
('Chevrolet', 'Silverado 1500 Extended Cab', 'Pickup', 3.1, 170, 'automatická', 'LPG', 'oranžová', 65),
('Chevrolet', 'Silverado 1500 Double Cab', 'Pickup', 3.5, 146, 'manuálna', 'diesel', 'hnedá', 116),
('Chevrolet', 'Silverado 1500 Double Cab', 'Pickup', 3.5, 185, 'manuálna', 'diesel', 'modrá', 86),
('Chevrolet', 'Silverado 1500 Double Cab', 'Pickup', 2.8, 203, 'automatická', 'benzín', 'tmavomodrá', 108),
('Chevrolet', 'Silverado 1500 Double Cab', 'Pickup', 2.8, 268, 'manuálna', 'diesel', 'sivá', 23),
('Chevrolet', 'Silverado 1500 Double Cab', 'Pickup', 3.6, 96, 'automatická', 'diesel', 'tyrkysová', 80),
('Chevrolet', 'Silverado 1500 Crew Cab', 'Pickup', 3.4, 256, 'automatická', 'LPG', 'oranžová', 100),
('Chevrolet', 'Silverado 1500 Crew Cab', 'Pickup', 2.2, 200, 'automatická', 'diesel', 'karbónová', 81),
('Chevrolet', 'Silverado 1500 Crew Cab', 'Pickup', 2.7, 105, 'automatická', 'benzín', 'zelená', 51),
('Chevrolet', 'Silverado 1500 Crew Cab', 'Pickup', 3.6, 261, 'automatická', 'diesel', 'tmavomodrá', 57),
('Chevrolet', 'Silverado 1500 Crew Cab', 'Pickup', 2.4, 192, 'manuálna', 'LPG', 'èierna', 101),
('Chevrolet', 'Silverado (Classic) 3500 Regular Cab', 'Pickup', 2.6, 118, 'manuálna', 'benzín', 'oranžová', 69),
('Chevrolet', 'Silverado (Classic) 3500 Regular Cab', 'Pickup', 3.2, 100, 'automatická', 'benzín', 'èervená', 37),
('Chevrolet', 'Silverado (Classic) 3500 Regular Cab', 'Pickup', 3.2, 123, 'manuálna', 'benzín', 'sivá', 89),
('Chevrolet', 'Silverado (Classic) 3500 Regular Cab', 'Pickup', 2.4, 182, 'automatická', 'benzín', 'tmavomodrá', 78),
('Chevrolet', 'Silverado (Classic) 3500 Regular Cab', 'Pickup', 3.4, 88, 'automatická', 'diesel', 'zelená', 70),
('Chevrolet', 'Silverado (Classic) 3500 Extended Cab', 'Pickup', 3.2, 227, 'manuálna', 'diesel', 'sivá', 116),
('Chevrolet', 'Silverado (Classic) 3500 Extended Cab', 'Pickup', 3, 101, 'manuálna', 'benzín', 'èervená', 94),
('Chevrolet', 'Silverado (Classic) 3500 Extended Cab', 'Pickup', 3, 153, 'automatická', 'diesel', 'hnedá', 116),
('Chevrolet', 'Silverado (Classic) 3500 Extended Cab', 'Pickup', 3.2, 139, 'manuálna', 'diesel', 'zlatá', 21),
('Chevrolet', 'Silverado (Classic) 3500 Extended Cab', 'Pickup', 2.3, 279, 'manuálna', 'LPG', 'èierna', 77),
('Chevrolet', 'Silverado (Classic) 3500 Crew Cab', 'Pickup', 2.9, 146, 'automatická', 'benzín', 'sivá', 36),
('Chevrolet', 'Silverado (Classic) 3500 Crew Cab', 'Pickup', 2.7, 220, 'manuálna', 'diesel', 'sivá', 47),
('Chevrolet', 'Silverado (Classic) 3500 Crew Cab', 'Pickup', 2.8, 172, 'automatická', 'diesel', 'modrá', 55),
('Chevrolet', 'Silverado (Classic) 3500 Crew Cab', 'Pickup', 2.7, 187, 'automatická', 'LPG', 'hnedá', 31),
('Chevrolet', 'Silverado (Classic) 3500 Crew Cab', 'Pickup', 3.6, 180, 'automatická', 'LPG', 'modrá', 107),
('Chevrolet', 'Silverado (Classic) 2500 HD Regular Cab', 'Pickup', 3.1, 196, 'automatická', 'LPG', 'èervená', 108),
('Chevrolet', 'Silverado (Classic) 2500 HD Regular Cab', 'Pickup', 2.1, 202, 'manuálna', 'LPG', 'oranžová', 69),
('Chevrolet', 'Silverado (Classic) 2500 HD Regular Cab', 'Pickup', 3.3, 253, 'manuálna', 'benzín', 'žltá', 87),
('Chevrolet', 'Silverado (Classic) 2500 HD Regular Cab', 'Pickup', 2.9, 236, 'automatická', 'benzín', 'oranžová', 35),
('Chevrolet', 'Silverado (Classic) 2500 HD Regular Cab', 'Pickup', 2.3, 141, 'manuálna', 'LPG', 'tyrkysová', 38),
('Chevrolet', 'Silverado (Classic) 2500 HD Extended Cab', 'Pickup', 2.8, 151, 'automatická', 'diesel', 'karbónová', 24),
('Chevrolet', 'Silverado (Classic) 2500 HD Extended Cab', 'Pickup', 3.6, 99, 'automatická', 'diesel', 'tmavomodrá', 109),
('Chevrolet', 'Silverado (Classic) 2500 HD Extended Cab', 'Pickup', 3, 100, 'manuálna', 'LPG', 'hnedá', 31),
('Chevrolet', 'Silverado (Classic) 2500 HD Extended Cab', 'Pickup', 2.4, 209, 'manuálna', 'diesel', 'tmavomodrá', 93),
('Chevrolet', 'Silverado (Classic) 2500 HD Extended Cab', 'Pickup', 3.5, 273, 'automatická', 'benzín', 'zelená', 99),
('Chevrolet', 'Silverado (Classic) 2500 HD Crew Cab', 'Pickup', 3.3, 201, 'manuálna', 'diesel', 'oranžová', 53),
('Chevrolet', 'Silverado (Classic) 2500 HD Crew Cab', 'Pickup', 3.2, 166, 'automatická', 'diesel', 'biela', 107),
('Chevrolet', 'Silverado (Classic) 2500 HD Crew Cab', 'Pickup', 2.9, 279, 'automatická', 'diesel', 'èervená', 71),
('Chevrolet', 'Silverado (Classic) 2500 HD Crew Cab', 'Pickup', 2.2, 189, 'manuálna', 'diesel', 'žltá', 20),
('Chevrolet', 'Silverado (Classic) 2500 HD Crew Cab', 'Pickup', 3.5, 200, 'manuálna', 'diesel', 'karbónová', 24),
('Chevrolet', 'Silverado (Classic) 1500 Regular Cab', 'Pickup', 2.6, 218, 'manuálna', 'benzín', 'èierna', 46),
('Chevrolet', 'Silverado (Classic) 1500 Regular Cab', 'Pickup', 2.8, 99, 'manuálna', 'LPG', 'tmavomodrá', 117),
('Chevrolet', 'Silverado (Classic) 1500 Regular Cab', 'Pickup', 3.1, 92, 'manuálna', 'diesel', 'hnedá', 44),
('Chevrolet', 'Silverado (Classic) 1500 Regular Cab', 'Pickup', 2.6, 260, 'automatická', 'benzín', 'zelená', 23),
('Chevrolet', 'Silverado (Classic) 1500 Regular Cab', 'Pickup', 2.2, 243, 'manuálna', 'benzín', 'tyrkysová', 63),
('Chevrolet', 'Silverado (Classic) 1500 HD Crew Cab', 'Pickup', 3.3, 251, 'automatická', 'diesel', 'èierna', 114),
('Chevrolet', 'Silverado (Classic) 1500 HD Crew Cab', 'Pickup', 2.2, 152, 'automatická', 'LPG', 'bronzová', 119),
('Chevrolet', 'Silverado (Classic) 1500 HD Crew Cab', 'Pickup', 2.7, 104, 'automatická', 'diesel', 'žltá', 38),
('Chevrolet', 'Silverado (Classic) 1500 HD Crew Cab', 'Pickup', 2.7, 117, 'automatická', 'diesel', 'èierna', 84),
('Chevrolet', 'Silverado (Classic) 1500 HD Crew Cab', 'Pickup', 2.2, 139, 'manuálna', 'diesel', 'èierna', 47),
('Chevrolet', 'Silverado (Classic) 1500 Extended Cab', 'Pickup', 2.8, 219, 'manuálna', 'diesel', 'bordová', 72),
('Chevrolet', 'Silverado (Classic) 1500 Extended Cab', 'Pickup', 3, 120, 'manuálna', 'LPG', 'èierna', 81),
('Chevrolet', 'Silverado (Classic) 1500 Extended Cab', 'Pickup', 3.1, 235, 'automatická', 'LPG', 'zelená', 33),
